Some weights of ViTModel were not initialized from the model checkpoint at google/vit-base-patch16-224 and are newly initialized: ['vit.pooler.dense.bias', 'vit.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Extracting object features...
video: P_03, start frame:389, end frame:3086, actions: ['dental floss'], selected frames:16, block number: 0
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 11
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 12
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 13
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 14
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 15
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 16
video: P_14, start frame:28831, end frame:30329, actions: ['drinking water/bottle', 'taking pills'], selected frames:16, block number: 17
video: P_14, start frame:30329, end frame:30869, actions: ['drinking water/bottle'], selected frames:16, block number: 0
video: P_14, start frame:30329, end frame:30869, actions: ['drinking water/bottle'], selected frames:16, block number: 1
video: P_14, start frame:30329, end frame:30869, actions: ['drinking water/bottle'], selected frames:16, block number: 2
video: P_14, start frame:30329, end frame:30869, actions: ['drinking water/bottle'], selected frames:16, block number: 3
video: P_14, start frame:30329, end frame:30869, actions: ['drinking water/bottle'], selected frames:16, block number: 4
video: P_14, start frame:30329, end frame:30869, actions: ['drinking water/bottle'], selected frames:16, block number: 5
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 0
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 1
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 2
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 3
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 4
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 5
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 6
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 7
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 8
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 9
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 10
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 11
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 12
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 13
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 14
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 15
video: P_14, start frame:33116, end frame:34495, actions: ['using computer'], selected frames:16, block number: 16
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 0
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 1
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 2
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 3
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 4
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 5
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 6
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 7
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 8
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 9
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 10
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 11
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 12
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 13
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 14
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 15
video: P_14, start frame:34645, end frame:36023, actions: ['brushing teeth'], selected frames:16, block number: 16
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 0
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 1
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 2
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 3
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 4
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 5
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 6
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 7
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 8
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 9
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 10
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 11
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 12
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 13
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 14
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 15
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 16
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 17
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 18
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 19
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 20
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 21
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 22
video: P_14, start frame:36023, end frame:38001, actions: ['washing hands/face'], selected frames:16, block number: 23
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 0
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 1
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 2
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 3
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 4
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 5
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 6
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 7
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 8
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 9
video: P_14, start frame:38091, end frame:45914, actions: ['laundry'], selected frames:16, block number: 10
